CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn
CUST-12327,Male,0,No,No,2.867219909593879,Yes,Yes,Fiber optic,,,Yes,One year,Yes,Electronic check,51.08,157.17,2023/08/02 06:25,3.0,Yes
CUST-12328,Female,0,Yes,No,58.34762764568826,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,Mailed check,100.33,5854.63,2023-08-03,2.0,Yes
CUST-12329,Male,0,No,No,5.194873002605784,Yes,Yes,dsl,No,Yes,Yes,Month-to-month,No,Mailed check,120.0,625.2,INVALID_DATE,5.0,Yes
CUST-12330,Male,1,Yes,No,22.782528931237707,No,No,fiber optic,No internet service,Yes,Yes,Two year,No,Electronic check,38.5,886.54,2023-08-04,99.0,No
CUST-12331,Male,1,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Credit card (automatic),74.97,5400.68,2023-08-05,3.0,No
CUST-12332,Female,0,yes,Yes,51.37048266430358,Yes,No,DSL,Yes,Yes,No internet service,One year,Yes,Mailed check,60.75,3114.3,06/08/2023,,Yes
CUST-12333,Female,0,No,,72.0,Yes,No,DSL,No,No,Yes,1-Year,No,Mailed check,120.0,8642.69,07/08/2023,4.0,Yes
CUST-12334,Male,0,Yes,Yes,10.067057966392861,Yes,Yes,,No,No,Yes,Month-to-month,No,Electronic check,56.28, ,2023-08-08,1.0,Yes
CUST-12335,Male,0,Yes,Yes,2.6777986391444504,Yes,Yes,DSL,No,No internet service,Yes,Month-to-month,Y,Mailed check,72.16,187.21,2023-08-09,3.0,No
CUST-12336,Female,0,Yes,No,5.008373134643462,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),71.51,,2023-08-10,4.0,Yes
CUST-12337,Male,0,Yes,Yes,16.65929906109394,Yes,Yes,Fiber optic,No,,No internet service,Two year,Yes,Credit card (automatic),61.69,1044.23,11/08/2023,3.0,No
CUST-12338,Male,0,No,No,37.82751980655987,Yes,Yes,Fiber optic,No,No internet service,Yes,,No,Credit Card,87.36, ,11/08/2023,3.0,No
CUST-12339,Male,0,No,No,3.904792888795897,Yes,No,No,Yes,No internet service,Yes,One year,No,Mailed check,67.5,269.81,2023-08-12,3.0,No
CUST-12340,Female,No,yes,No,25.872488686869936,Yes,,DSL,No,No internet service,Yes,Month-to-month,No,,79.16,,2023-08-13,3.0,Yes
CUST-12341,Male,No,Yes,,9.382501247491579,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,71.11,,2023-08-14,1.0,Yes
CUST-12342,Male,0,No,Yes,10.016122233388302,Yes,Yes,fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.56,472.16,2023-08-15,4.0,No
CUST-12343,Male,0,No,No,26.02718426920628,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Credit card (automatic),56.63,1484.68,2023-08-16,4.0,No
CUST-12344,  Male ,0,No,Yes,15.101586378264324,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,81.36,1234.88,INVALID_DATE,4.0,No
CUST-12345,Female,0,Yes,No,40.115770137560894,Yes,No,Fiber optic,Yes,No internet service,Yes,One year,No,Electronic check,81.24,3249.06,18/08/2023,4.0,No
CUST-12346,Female,Yes,Yes,No,4.068149676357125,Yes,Yes,DSL,No,No,No internet service,Two year,No,Credit card (automatic),102.05,408.15,2023-08-18,3.0,Yes
CUST-12347,Male,0,No,No,37.449634659776194,Yes,Yes,DSL,No,Yes,No,1-Year,Yes,Credit card (automatic),120.0,4495.56,2023-08-19,1.0,No
CUST-12348,Female,1,No,No,1.5933880197301482,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,Electronic check,49.07,97.94,2023-08-20,5.0,No
CUST-12349,Male,0,yes,No,5.177721303598927,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),, ,2023-08-21,3.0,Yes
CUST-12350,Female,nan,Yes,No,25.62117439012634,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Two year,N,Credit card (automatic),58.9,1504.92,22/08/2023,4.0,No
CUST-12351,FEMALE,0,Yes,,46.33221490170194,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),31.48,1450.59,2023-08-23,2.0,No
CUST-12352,Female,1,No,Yes,6.99027137431474,No,yes,DSL,Yes,No,No,Two year,No,Bank transfer (automatic),81.64, ,2023-08-24,2.0,Yes
CUST-12353,Female,0,No,No,9.511072654275624,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,,Bank transfer (automatic),88.04,842.25,2023-08-25,1.0,Yes
CUST-12354,Female,0,Yes,No,18.486937304272075,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),32.39,580.53,2023-08-25,4.0,No
CUST-12355,Male,0,No,No,5.705165094616963,Yes,No,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.47,296.01,2023-08-26,4.0,No
CUST-12356,male,0,,Yes,40.004049282734115,Yes,No phone service,Fiber optic,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),50.54,2019.69,27/08/2023,4.0,Yes
CUST-12357,Male,Yes,yes,No,35.65473132767673,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),19.45,700.13,"Aug 28, 2023",5.0,No
CUST-12358,Female,1,Yes,No,3.76788124433875,Yes,No,DSL,No internet service,Yes,No,Month-to-month,Yes,Mailed check,63.61,250.01,2023-08-29,2.0,Yes
CUST-12359,Male,0,No,Yes,14.959284092035622,Yes,No,Fiber optic,No,Yes,No,Two year,No,,30.34,447.28,2023-08-30,2.0,No
CUST-12360,Male,0,No,No,35.7813525137823,Yes,No,Fiber optic,Yes,No,Yes,Two year,No,Mailed check,69.47,2481.65,2023-08-31,2.0,Yes
CUST-12361,Male,1,Yes,No,9.875458624288356,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,-72.77,729.21,01/09/2023,3.0,Yes
CUST-12362,Male,0,No,yes,24.06442904093391,Yes,Yes,Fiber optic,Yes,Yes,No internet service,1-Year,Yes,Credit card (automatic),76.49,1838.68,2023-09-01,5.0,No
CUST-12363,Female,0,No,No,1.2364237903574533,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,77.94,89.48,"Sep 02, 2023",5.0,No
CUST-12364,Female,0,No,No,22.518048642417302,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.63,2499.73,2023-09-03,3.0,Yes
CUST-12365,Male,0,Yes,Yes,3.97547912151111,No,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.44,163.8,2023-09-04,4.0,No
CUST-12366,Male,0,No,No,42.60945759909508,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.95,1790.57,05/09/2023,5.0,No
CUST-12367,Female,0,No,Yes,10.540849148509558,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),84.35,873.37,"Sep 06, 2023",4.0,Yes
CUST-12368,Male,0,Yes,No,7.935949003104039,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.74,472.77,2023-09-07,2.0,Yes
CUST-12369,Female,1,No,Yes,44.1156734581338,Yes,No,DSL,Yes,No internet service,No,Month-to-month,Yes,Electronic check,$98.46,4344.43,2023-09-08,4.0,No
CUST-12370,Female,0,No,Yes,1.234677818735202,Yes,No,DSL,Yes,No internet service,No,Two year,No,Credit Card,81.55,98.94,2023-09-08,4.0,Yes
CUST-12371,Female,0,No,No,12.124548846820772,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,120.0,1462.86,"Sep 09, 2023",4.0,Yes
CUST-12372,Female,0,Yes,Yes,11.088985909745233,Yes,Yes,DSL,Yes,Yes,No,1-Year,Yes,Mailed check,61.96,688.33,10/09/2023,2.0,No
CUST-12373,Male,0,No,Yes,8.04464588166103,Yes,No,Fiber optic,Yes,No internet service,No internet service,One year,No,Mailed check,20.24,152.25,2023-09-11,3.0,Yes
CUST-12374,Female,0,Yes,No,58.26313613301629,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,,74.92,4361.04,2023-09-12,3.0,No
CUST-12375,Male,0,Yes,Yes,33.36035634291568,Yes,Yes,No,No,No internet service,No,One year,Yes,Electronic check,,2076.21,2023-09-13,2.0,No
CUST-12376,Male,0,No,Yes,-5.0,Yes,No phone service,Fiber optic,No,No,,,No,Bank transfer (automatic),80.73, ,2023-09-14,3.0,Yes
CUST-12377,Female,0,Yes,No,30.100080743183497,Yes,yes,No,No,No internet service,No,One year,Yes,Mailed check,84.58,2556.18,"Sep 15, 2023",2.0,Yes
CUST-12378,Male,0,No,No,17.983020175507555,Yes,No,Fiber optic,,No,No internet service,Month-to-month,Yes,Electronic check,48.66,872.44,2023-09-15,3.0,Yes
CUST-12379,Female,1,Yes,No,55.47124604121428,Yes,Yes,DSL,No,No,Yes,month-to-month,Yes,Credit card (automatic),34.43,1907.8,2023-09-16,1.0,No
CUST-12380,Female,0,Yes,No,9.00820392680083,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Y,Bank transfer (automatic),60.32,535.39,2023-09-17,0.0,Yes
CUST-12381,Female,0,Yes,No,20.48871085947613,Yes,No,No,No,No,No internet service,One year,No,Credit card (automatic),18.0, ,"Sep 18, 2023",2.0,Yes
CUST-12382,FEMALE,1,,No,16.67181292972783,Yes,No,DSL,No,No,Yes,One year,Yes,Electronic check,67.12,1106.6,2023-09-19,3.0,Yes
CUST-12383,Male,0,No,yes,16.139614932074558,Yes,,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),,834.82,2023-09-20,1.0,Yes
CUST-12384,Male,0,No,Yes,14.61599520025204,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),,1308.24,2023-09-21,2.0,Yes
CUST-12385,Female,0,Yes,No,5.524926506013891,Yes,Yes,Fiber optic,No,No,No,month-to-month,No,Mailed check,18.0,114.65,"Sep 22, 2023",4.0,Yes
CUST-12386,Male,0,Yes,No,33.82557402139203,Yes,Yes,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),64.89,2185.87,2023-09-22,1.0,Yes
CUST-12387,Female,0,  Yes,No,14.406458552718835,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,Credit Card,111.99,$1586.67,23/09/2023,4.0,Yes
CUST-12388,Female,0,Yes,Yes,72.0,,No,DSL,No internet service,,Yes,Month-to-month,No,Credit card (automatic),84.96,6111.41,2023-09-24,1.0,No
CUST-12389,Female,0,Yes,Yes,7.252755819426627,,no,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,94.12,663.64,2023-09-25,3.0,Yes
CUST-12390,Male,0,No,No,27.553098108885507,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.89,2045.22,2023-09-26,4.0,
CUST-12391,Male,0,Yes,Yes,67.81041684864074,Yes,No,Fiber optic,Yes,No,No,One year,No,Credit card (automatic),18.0,1206.28,2023-09-27,5.0,No
CUST-12392,Male,0,No,No,26.136798797547232,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No,Electronic check,69.7,1820.85,"Sep 28, 2023",3.0,No
CUST-12393,Male,0,No,No,49.20145628424983,Yes,yes,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.95,3772.92,2023-09-29,5.0,No
CUST-12394,male,0,Yes,No,42.17394408916069,No,,DSL,No internet service,No,Yes,Month-to-month,No,,32.35,1376.74,"Sep 29, 2023",4.0,Yes
CUST-12395,Male,0,Yes,Yes,10.71530519993443,Yes,No,Fiber optic,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),60.9,659.22,2023-09-30,2.0,Yes
CUST-12396,Male,0,Yes,No,21.998415113670696,Yes,Yes,DSL,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),18.0,373.8,2023-10-01,5.0,Yes
CUST-12397,Male,0,No,No,4.077899439891205,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Electronic check,54.68,232.25,2023/10/02 14:41,4.0,No
CUST-12398,Female,0,No,No,18.404386653778698,Yes,No,Fiber optic,Yes,No internet service,No,Two year,Yes,,51.61,949.72,03/10/2023,1.0,Yes
CUST-12399,Female,1,Yes,Yes,6.285910312631844,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.77,659.42,04/10/2023,5.0,Yes
CUST-12400,Male,0,Yes,Yes,32.67720710421859,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,46.6,1518.46,"Oct 05, 2023",2.0,Yes
CUST-12401,Male,0,No,No,18.02160183006102,Yes,Yes,DSL,No,,Yes,Two year,Yes,Bank transfer (automatic),56.71,1023.94,INVALID_DATE,3.0,no
CUST-12402,Male,0,No,Yes,12.713164428195777,No,No,DSL,No,No,No,Two year,Yes,Credit card (automatic),-62.32,802.9,2023-10-06,3.0,No
CUST-12403,Male,0,Yes,No,7.513542900595991,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,46.99,341.81,2023-10-07,4.0,Yes
CUST-12404,Female,Yes,Yes,No,72.0,Yes,No,dsl,No,Yes,,One year,Yes,Credit card (automatic),86.29,6212.63,2023-10-08,4.0,No
CUST-12405,Female,0,Yes,No,1.7858797472907995,Yes,No,Fiber optic,Yes,No,Yes,month-to-month,No,Credit card (automatic),18.0,40.9,09/10/2023,2.0,Yes
CUST-12406,Male,No,No,No,1.0689103760718242,Yes,,Fiber optic,Yes,No,No,One year,Yes,Electronic check,98.8,107.93,2023-10-10,3.0,Yes
CUST-12407,Male,0,  Yes,Yes,5.878832959196682,Yes,Yes,Fiber optic,No,,No internet service,One year,Yes,Credit card (automatic),64.34,393.47,2023-10-11,2.0,Yes
CUST-12408,,1,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,No,No,Two year,,Credit card (automatic), 103.7 ,7464.9,"Oct 12, 2023",2.0,No
CUST-12409,Female,0,No,Yes,72.0,Yes,Yes,fiber optic,No,No,No,Month-to-month,No,Electronic check,18.0,1291.28,2023-10-13,4.0,No
CUST-12410,Female,0,Yes,No,25.53603406696311,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,18.0,438.97,2023-10-14,4.0,No
CUST-12411,Male,0,Yes,No,50.907667797283054,Yes,Yes,No,,,No,1-Year,No,Mailed check,55.94,2846.44,2023-10-14,3.0,No
CUST-12412,Female,0,Yes,Yes,5.777995181771068,Yes,yes,fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,79.88,466.07,2023-10-15,1.0,Yes
CUST-12413,Male,0,No,No,72.0,Yes,No,DSL,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),48.05,3469.74,2023-10-16,3.0,no
CUST-12414,Female,0,No,No,3.697592205119082,Yes,Yes,Fiber optic,No,No,No internet service,One year,Yes,Mailed check,82.22,303.82,2023-10-17,2.0,Yes
CUST-12415,Fe-male,1,No,yes,2.558676165886147,Yes,No,No,Yes,No,No,Month-to-month,No,electronic check,94.14,251.64,2023-10-18,4.0,No
CUST-12416,Male,0,Yes,Yes,2.856522821805193,Yes,No,Fiber optic,No,No,No internet service,One year,Yes,,,247.22,19/10/2023,1.0,No
CUST-12417,Male,0,Yes,Yes,20.430501522163606,Yes,Yes,dsl,No,No,Yes,Month-to-month,Yes,Electronic check,67.8,1403.37,2023/10/20 03:20,3.0,No
CUST-12418,Male,1,Yes,Yes,36.445599943165135,Yes,yes,DSL,No,Yes,No internet service,One year,Yes,Mailed check,67.57,2465.21,2023/10/21 00:22,3.0,Yes
CUST-12419,Male,0,No,No,10.962221031996336,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),46.26,513.48,2023-10-21,,Yes
CUST-12420,Male,No,Yes,Yes,72.0,Yes,Yes,dsl,Yes,No,No,Month-to-month,No,Bank transfer (automatic),63.04,4543.54,"Oct 22, 2023",1.0,No
CUST-12421,Male,1,No,No,13.677690477851108,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Mailed check,33.97,474.69,2023-10-23,1.0,Yes
CUST-12422,Female,0,Yes,No,3.913122613824646,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,41.16,164.2,24/10/2023,,No
CUST-12423,Female,0,Yes,No,15.055132143509873,Yes,No,DSL,No internet service,,No,Month-to-month,No,Electronic check,80.13,,"Oct 25, 2023",3.0,Yes
CUST-12424,Male,0,No,No,27.274318624496864,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,50.81,1385.88,INVALID_DATE,4.0,No
CUST-12425,male,0,Yes,Yes,42.84326724092471,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),42.57,1822.08,2023-10-27,4.0,Yes
CUST-12426,Male,0,Yes,No,14.73378701529625,No,No,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Electronic check,78.18,1141.37,28/10/2023,3.0,Yes
CUST-12427,  Male ,0,Yes,,21.61042030175403,Yes,,DSL,Yes,No,No,One year,Yes,Electronic check, 76.1 ,1658.82,28/10/2023,2.0,No
CUST-12428,Male,1,No,No,7.465919124152508,Yes,Yes,DSL,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),58.24,449.94,2023-10-29,2.0,Yes
CUST-12429,male,1,No,No,24.917342220737005,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,60.23,1486.5,2023-10-30,4.0,No
CUST-12430,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,77.18,5542.42,2023-10-31,5.0,No
CUST-12431,Female,0,No,Yes,1.2071412221614208,Yes,No,DSL,No,No internet service,No,One year,Y,Bank transfer (automatic),93.77,115.19,"Nov 01, 2023",4.0,Yes
CUST-12432,,No,Yes,Yes,52.22934492133638,,No,DSL,No,,Yes,Month-to-month,Yes,Bank transfer (automatic),70.73,3712.34,"Nov 02, 2023",3.0,Yes
CUST-12433,Male,0,Yes,Yes,19.828357444428413,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check, 28.9 ,572.26,2023-11-03,2.0,No
CUST-12434,Fe-male,0,Yes,No,6.971620980420057,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.06,414.31,2023-11-04,3.0,Yes
CUST-12435,Male,0,No,Yes,72.0,Yes,No,DSL,No,No,Yes,1-Year,Yes,Mailed check,52.49,3755.42,2023-11-04,5.0,No
CUST-12436,Male,1,Yes,No,15.849550683029332,Yes,Yes,DSL,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),33.11,521.18,05/11/2023,5.0,No
CUST-12437,Male,0,Yes,No,9.672084427658879,Yes,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),79.64,789.22,2023-11-06,3.0,Yes
CUST-12438,Female,1,Yes,No,4.806695628526266,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,81.95,401.71,2023-11-07,3.0,No
CUST-12439,Male,1,Yes,No,6.727493843708557,Yes,No phone service,fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,86.49,567.6,"Nov 08, 2023",4.0,Yes
CUST-12440,Female,0,No,yes,42.93259037542106,No,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),34.97,1506.45,2023-11-09,3.0,No
CUST-12441,Female,0,Yes,Yes,22.87153618452932,Yes,Yes,Fiber optic,Yes,Yes,No,1-Year,No,Credit card (automatic),69.42,1585.35,2023-11-10,3.0,Yes
CUST-12442,Female,1,Yes,Yes,58.672184774834896,Yes,No phone service,Fiber optic,Yes,,No,Month-to-month,No,Credit card (automatic),64.51,3772.85,2023-11-11,3.0,Yes
CUST-12443,Female,0,No,No,,Yes,No,fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,73.92, ,2023-11-11,2.0,No
CUST-12444,Male,1,Yes,Yes,3.099073035716632,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,,Mailed check,68.59,220.32,2023-11-12,2.0,Yes
CUST-12445,Male,Yes,No,Yes,0.14654725283023368,Yes,No,DSL,No internet service,Yes,No internet service,Two year,No,Mailed check,64.32,7.05,2023-11-13,2.0,Yes
CUST-12446,Male,0,No,No,17.015908570755293,Yes,Yes,DSL,No,No,,Month-to-month,No,Credit card (automatic),60.72,1031.58,2023-11-14,1.0,No
CUST-12447,Male,1,Yes,Yes,72.0,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),97.91, ,2023-11-15,2.0,No
CUST-12448,Male,1,No,No,28.495911267167,Yes,No,Fiber optic,Yes,No,No internet service,,No,Electronic check,38.85, ,2023-11-16,2.0,No
CUST-12449,Male,1,Yes,No,8.84975293450335,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Y,Electronic check,59.5,521.8,2023-11-17,2.0,Yes
CUST-12450,Male,0,No,No,50.26612446120644,Yes,No,Fiber optic,No internet service,No,Yes,One year,Yes,Mailed check,97.14,4876.4,2023-11-18,1.0,Yes
CUST-12451,Fe-male,0,Yes,No,36.52768842779137,Yes,No,DSL,,No internet service,No,One year,No,Electronic check,40.37,1490.67,2023-11-18,3.0,No
CUST-12452,Female,0,Yes,No,0.3728451615319255,Yes,no,DSL,Yes,,No,Two year,No,electronic check,41.9,,2023-11-19,3.0,Yes
CUST-12453,Male,0,No,Yes,40.74016836494076,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,86.72,3513.35,2023-11-20,0.0,Yes
CUST-12454,Female,0,No,Yes,8.578265701379266,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,21.98,195.41,"Nov 21, 2023",3.0,Yes
CUST-12455,Male,1,,No,3.891236254911865,Yes,No,Fiber optic,Yes,No internet service,No,Two year,Yes,Credit card (automatic),84.52,328.13,2023-11-22,1.0,Yes
CUST-12456,Male,0,No,No,6.158662519016289,No,No phone service,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.01,308.56,2023-11-23,3.0,No
CUST-12457,Female,0,Yes,No,15.17285380357016,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Electronic check,77.0,1174.26,2023-11-24,4.0,Yes
CUST-12458,Female,0,Yes,No,13.275733740104043,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Mailed check,28.08,358.5,2023-11-25,3.0,No
CUST-12459,Male,1,Yes,Yes,8.182184441234346,Yes,No,Fiber optic,No internet service,No,Yes,One year,No,Bank transfer (automatic),,$816.31,2023-11-25,2.0,Yes
CUST-12460,,0,No,No,4.536140004674502,Yes,No,DSL,Yes,Yes,,Month-to-month,No,Mailed check,28.18,129.17,2023-11-26,5.0,no
CUST-12461,male,0,Yes,No,34.474914723767604,Yes,Yes,DSL,Yes,No internet service,No,Two year,Yes,Mailed check,86.45,2997.68,2023-11-27,2.0,No
CUST-12462,Female,0,No,No,72.0,Yes,No,DSL,Yes,No,No,One year,Yes,Electronic check,,2124.0,2023-11-28,,No
CUST-12463,Female,1,Yes,No,36.0993482542537,Yes,No,Fiber optic,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),118.95,4282.88,2023-11-29,4.0,yes
CUST-12464,Female,0,Yes,No,8.421297414590496,Yes,No,DSL,No,No,No,Month-to-month,No,Mailed check,62.56,516.81,2023-11-30,4.0,Yes
CUST-12465,Male,0,Yes,No,6.738828731949853,Yes,Yes,DSL,No internet service,Yes,Yes,month-to-month,Yes,Credit card (automatic),$120.00,793.22,2023-12-01,3.0,Yes
CUST-12466,Male,No,No,No,5.8913606695709255,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Mailed check,40.13,228.5,2023-12-02,2.0,Yes
CUST-12467,Male,1,No,Yes,3.527695639478259,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Mailed check,51.42,193.95,"Dec 02, 2023",4.0,No
CUST-12468,Female,No,No,No,19.235252477109384,Yes,No,Fiber optic,No internet service,,Yes,,Yes,Bank transfer (automatic),101.02,1947.05,2023-12-03,3.0,Yes
CUST-12469,Female,0,Yes,Yes,22.31720707206342,Yes,No phone service,Fiber optic,No,No,No,Two year,Yes,Electronic check,21.91,495.1,INVALID_DATE,3.0,No
CUST-12470,Male,0,No,Yes,29.339647450586668,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,43.72,1295.39,2023/12/05 14:03,1.0,No
CUST-12471,Fe-male,1,Yes,,27.36243095413218,Yes,Yes,DSL,Yes,No,No internet service,month-to-month,No,Credit card (automatic),79.55,2183.02,2023-12-06,2.0,No
CUST-12472,male,0,No,no,8.298769794919751,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,34.14,269.97,07/12/2023,3.0,Yes
CUST-12473,Female,1,No,Yes,9.6226046765954,Yes,yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.35,781.77,2023/12/08 05:09,3.0,Yes
CUST-12474,Female,0,Yes,No,27.460282612630117,Yes,No,Fiber optic,No internet service,No,No internet service,One year,No,Electronic check,69.81,1937.04,2023-12-09,3.0,Yes
CUST-12475,Female,0,No,Yes,10.318403845059645,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),19.29,185.98,2023-12-09,3.0,No
