CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn,SignupDate_Parsed,CustomerAgeDays
CUST-12018,Male,0.0,Yes,No,4.6037183963551165,Yes,Yes,Fiber optic,No internet service,Yes,No,Two year,No,Credit card (automatic),18.0,102.32,2022-11-04,3,No,2022-11-04 00:00:00.000000000,423
CUST-12019,Female,0.0,No,No,1.7627303943039407,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),93.57,157.35,2022/11/05 08:26,3,Yes,2022-11-05 08:26:00.000000000,421
CUST-12020,Female,0.0,No,No,12.268580392421027,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),40.09,490.16,06/11/2022,4,No,2022-06-11 00:00:00.000000000,569
CUST-12021,Female,0.0,No,No,20.644777136884386,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),67.39,1390.52,2022-11-07,1,No,2022-11-07 00:00:00.000000000,420
CUST-12022,Female,1.0,Yes,Yes,46.330776021686404,Yes,Yes,DSL,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),42.87,1986.200368049696,2022-11-07,4,No,2022-11-07 00:00:00.000000000,420
CUST-12023,Male,0.0,No,No,17.630897425025932,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Credit card (automatic),55.63799999999999,980.9478709335926,2022-11-08,3,Yes,2022-11-08 00:00:00.000000000,419
CUST-12024,Male,1.0,No,Yes,13.893904273809746,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Mailed check,59.27,804.45,2022-11-09,3,No,2022-11-09 00:00:00.000000000,418
CUST-12025,Male,0.0,No,No,1.4964232023503916,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.0,94.77,"Nov 10, 2022",2,No,2022-11-10 00:00:00.000000000,417
CUST-12026,Female,1.0,Yes,No,33.18631008258753,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Electronic check,63.89,2116.8,11/11/2022,2,Yes,2022-11-11 00:00:00.000000000,416
CUST-12027,Male,1.0,Yes,Yes,19.987382817648506,Yes,No,DSL,No internet service,Yes,Yes,One year,Yes,Electronic check,64.64,1289.88,2022-11-12,3,No,2022-11-12 00:00:00.000000000,415
CUST-12028,Male,0.0,Yes,No,24.398907962373364,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,18.0,439.18034332272055,"Nov 13, 2022",3,No,2022-11-13 00:00:00.000000000,414
CUST-12029,Female,0.0,Yes,Yes,8.88011151391294,Yes,No,DSL,Yes,No,No,One year,Yes,Electronic check,60.12152372145044,1076.17,2022-11-14,3,No,2022-11-14 00:00:00.000000000,413
CUST-12030,Male,0.0,No,Yes,16.750938697145973,Yes,No phone service,DSL,Yes,No,Yes,Two year,No,Mailed check,71.66,1206.76,2022-11-14,4,No,2022-11-14 00:00:00.000000000,413
CUST-12031,Female,0.0,Yes,Yes,14.049519805483218,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,77.83,1093.4741264607587,15/11/2022,4,Yes,2022-11-15 00:00:00.000000000,412
CUST-12032,Female,0.0,No,No,33.95382420721749,Yes,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),54.5,1861.85,2022-11-16,5,No,2022-11-16 00:00:00.000000000,411
CUST-12033,Male,0.0,No,No,18.84070499783362,Yes,No phone service,DSL,No,No,No,Month-to-month,No,Electronic check,38.48,735.1,2022-11-17,4,Yes,2022-11-17 00:00:00.000000000,410
CUST-12034,Female,0.0,Yes,No,50.2640179275044,Yes,No phone service,DSL,No,Yes,Yes,One year,No,Electronic check,69.23,3482.56,2022-11-18,3,No,2022-11-18 00:00:00.000000000,409
CUST-12035,Male,0.0,No,No,18.822306771585456,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),73.38,1381.1808708989406,2022-11-19,4,Yes,2022-11-19 00:00:00.000000000,408
CUST-12036,Male,0.0,Yes,No,6.531675769628238,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,103.75,661.75,2022-11-20,2,No,2022-11-20 00:00:00.000000000,407
CUST-12037,Male,0.0,Yes,No,45.70621974060836,No,No,Fiber optic,No,No,No internet service,Month-to-month,Yes,Electronic check,120.0,5459.81,2022-11-21,4,Yes,2022-11-21 00:00:00.000000000,406
CUST-12038,Male,0.0,No,Yes,19.552322143273756,Yes,No,DSL,No,Yes,Yes,One year,No,Bank transfer (automatic),109.01,2144.03,2022-11-22,1,Yes,2022-11-22 00:00:00.000000000,405
CUST-12039,Male,0.0,No,No,5.561558906944358,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),18.0,106.56,2022-11-22,4,No,2022-11-22 00:00:00.000000000,405
CUST-12040,Female,0.0,No,Yes,23.444591412791112,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,50.89,1187.88,2022-11-23,3,No,2022-11-23 00:00:00.000000000,404
CUST-12041,Female,0.0,Yes,No,10.625421515510428,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.77,796.01,2022-11-24,1,Yes,2022-11-24 00:00:00.000000000,403
CUST-12042,Female,0.0,No,No,44.65206567848192,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Electronic check,52.69,2350.27,2022-11-25,5,No,2022-11-25 00:00:00.000000000,402
CUST-12043,Male,0.0,Yes,No,14.492510280596523,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Credit card (automatic),63.39,919.85,2022-11-26,5,No,2022-11-26 00:00:00.000000000,401
CUST-12044,Female,0.0,Yes,No,31.109742415998642,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Electronic check,18.0,583.22,2022-11-27,5,No,2022-11-27 00:00:00.000000000,400
CUST-12045,Female,1.0,Yes,Yes,2.409912132052575,Yes,No,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Mailed check,92.13,222.02520472600372,2022-11-28,4,No,2022-11-28 00:00:00.000000000,399
CUST-12046,Male,0.0,No,Yes,12.101313367375738,No,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Credit card (automatic),18.0,228.04,2022-11-29,4,No,2022-11-29 00:00:00.000000000,398
CUST-12047,Female,0.0,Yes,Yes,72.0,Yes,No,DSL,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,1305.64,2022-11-29,3,No,2022-11-29 00:00:00.000000000,398
CUST-12048,Female,0.0,Yes,No,39.66384302889946,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),34.26,1350.44,2022-11-30,2,No,2022-11-30 00:00:00.000000000,397
CUST-12049,Male,1.0,No,No,4.182789990124926,No,No,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),61.77,261.44,2022-12-01,2,Yes,2022-12-01 00:00:00.000000000,396
CUST-12050,Female,1.0,No,Yes,7.809681412780254,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,18.0,131.84,2022-12-02,3,Yes,2022-12-02 00:00:00.000000000,395
CUST-12051,Female,0.0,No,Yes,9.604864613372701,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.89,328.55,2022-12-03,3,No,2022-12-03 00:00:00.000000000,394
CUST-12052,Male,0.0,Yes,No,25.22081109321671,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,99.17,2504.2,2022-12-04,3,No,2022-12-04 00:00:00.000000000,393
CUST-12053,Male,0.0,No,No,33.95213447971051,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,61.33,2083.48,2022-12-05,2,Yes,2022-12-05 00:00:00.000000000,392
CUST-12054,Female,0.0,No,No,33.225662085247784,Yes,No,Fiber optic,Yes,No,No,One year,No,Electronic check,77.71,2601.43,2022-12-06,2,Yes,2022-12-06 00:00:00.000000000,391
CUST-12055,Female,0.0,Yes,No,17.11422943097692,No,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.61,1654.0,06/12/2022,4,Yes,2022-06-12 00:00:00.000000000,568
CUST-12056,Female,0.0,No,Yes,39.961420300753,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,63.08,2500.79,2022-12-07,1,No,2022-12-07 00:00:00.000000000,390
CUST-12057,Male,0.0,Yes,No,13.790744423315466,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,60.62,832.61,2022-12-08,2,No,2022-12-08 00:00:00.000000000,389
CUST-12058,Female,1.0,No,No,3.174068552460762,Yes,Yes,DSL,Yes,No,No,Two year,No,Electronic check,40.84,139.66,2022-12-09,3,Yes,2022-12-09 00:00:00.000000000,388
CUST-12059,Female,0.0,No,No,19.947046746165285,Yes,No,DSL,No,Yes,No,One year,No,Bank transfer (automatic),63.17,1260.32,2022-12-10,2,No,2022-12-10 00:00:00.000000000,387
CUST-12060,Male,1.0,Yes,No,72.0,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Electronic check,18.0,1302.61,2022-12-11,3,No,2022-12-11 00:00:00.000000000,386
CUST-12061,Female,0.0,No,Yes,37.80013959805622,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.86,2949.16,2022-12-12,4,No,2022-12-12 00:00:00.000000000,385
CUST-12062,Female,0.0,No,No,20.745879536741306,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,Electronic check,52.72,1093.11,2022-12-13,3,No,2022-12-13 00:00:00.000000000,384
CUST-12063,Female,0.0,No,No,24.97768407082065,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,56.98,1431.46,2022-12-13,1,Yes,2022-12-13 00:00:00.000000000,384
CUST-12064,Male,0.0,Yes,No,64.01571360567829,Yes,No phone service,DSL,Yes,No internet service,Yes,Month-to-month,No,Mailed check,90.25,5778.36,2022-12-14,3,No,2022-12-14 00:00:00.000000000,383
CUST-12065,Female,1.0,No,No,13.421178197259854,Yes,Yes,No,No,No internet service,No,One year,No,Mailed check,77.66,1030.81,15/12/2022,4,No,2022-12-15 00:00:00.000000000,382
CUST-12066,Male,0.0,Yes,No,9.661452932889446,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,55.15,531.89,2022-12-16,3,No,2022-12-16 00:00:00.000000000,381
CUST-12067,Male,0.0,No,No,72.0,Yes,No,DSL,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),31.2,2246.4,2022-12-17,3,No,2022-12-17 00:00:00.000000000,380
CUST-12068,Male,0.0,Yes,No,47.784339523024954,No,No,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),104.56,4983.84,18/12/2022,4,No,2022-12-18 00:00:00.000000000,379
CUST-12069,Male,0.0,Yes,No,9.363561292676895,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),24.5,236.65,2022-12-19,2,Yes,2022-12-19 00:00:00.000000000,378
CUST-12070,Female,0.0,Yes,No,14.957084841203706,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),83.58,1236.71,2022-12-20,4,No,2022-12-20 00:00:00.000000000,377
CUST-12071,Female,0.0,Yes,Yes,12.870647868693045,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Electronic check,18.0,233.09,2022-12-20,2,No,2022-12-20 00:00:00.000000000,377
CUST-12072,Male,0.0,No,Yes,3.8749341024200947,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.24,363.97,2022-12-21,2,Yes,2022-12-21 00:00:00.000000000,376
CUST-12073,Female,1.0,Yes,Yes,72.0,Yes,No phone service,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,95.02,6824.97,2022-12-22,3,No,2022-12-22 00:00:00.000000000,375
CUST-12074,Female,1.0,No,No,12.432935107696055,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Mailed check,18.0,225.7,2022/12/23 13:13,2,No,2022-12-23 13:13:00.000000000,373
CUST-12075,Female,0.0,Yes,No,49.96986418391083,Yes,No phone service,No,No,No,Yes,Two year,Yes,Mailed check,78.18,3911.81,"Dec 24, 2022",4,Yes,2022-12-24 00:00:00.000000000,373
CUST-12076,Male,0.0,No,No,5.038237592289212,No,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.7,365.27,2022-12-25,5,Yes,2022-12-25 00:00:00.000000000,372
CUST-12077,Female,0.0,No,No,19.050895747525452,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,68.90599999999999,1649.43,2022-12-26,3,No,2022-12-26 00:00:00.000000000,371
CUST-12078,Male,0.0,No,Yes,0.5820750943161832,Yes,No,DSL,No,No,No,One year,Yes,Bank transfer (automatic),75.66,50.37,2022-12-27,3,Yes,2022-12-27 00:00:00.000000000,370
CUST-12079,Female,0.0,No,Yes,34.67659594110005,Yes,No,Fiber optic,No,No,No internet service,One year,Yes,Electronic check,35.83,1230.79,2022-12-27,2,No,2022-12-27 00:00:00.000000000,370
CUST-12080,Male,1.0,Yes,Yes,20.872293281405977,Yes,Yes,DSL,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),58.18,1200.2,28/12/2022,3,Yes,2022-12-28 00:00:00.000000000,369
CUST-12081,Male,0.0,No,No,23.57766510807944,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.6,2697.93,2022-12-29,3,Yes,2022-12-29 00:00:00.000000000,368
CUST-12082,Female,1.0,Yes,Yes,1.2745534170594122,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,31.47,51.96,2022-12-30,3,Yes,2022-12-30 00:00:00.000000000,367
CUST-12083,Male,1.0,No,Yes,5.688900961496943,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.39,437.22,2022-12-31,4,Yes,2022-12-31 00:00:00.000000000,366
CUST-12084,Female,0.0,No,Yes,1.8537221218665394,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Electronic check,99.24,189.01,"Jan 01, 2023",4,Yes,2023-01-01 00:00:00.000000000,365
CUST-12085,Female,0.0,Yes,No,8.183096261015663,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,34.98,279.5,2023-01-02,1,No,2023-01-02 00:00:00.000000000,364
CUST-12086,Male,0.0,No,Yes,23.696508403201204,Yes,Yes,DSL,No internet service,Yes,No internet service,One year,Yes,Electronic check,22.2,516.39,"Jan 03, 2023",4,No,2023-01-03 00:00:00.000000000,363
CUST-12087,Female,0.0,No,No,20.043344928545118,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,26.72,534.63,2023-01-03,5,No,2023-01-03 00:00:00.000000000,363
CUST-12088,Female,0.0,Yes,No,10.635740162140545,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,76.55,814.1659094118587,2023-01-04,1,No,2023-01-04 00:00:00.000000000,362
CUST-12089,Male,1.0,Yes,No,24.926246602806305,No,yes,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,26.46,3829.85,2023-01-05,3,No,2023-01-05 00:00:00.000000000,361
CUST-12090,Female,0.0,Yes,No,7.652841867377236,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,60.64,475.53,2023-01-06,4,No,2023-01-06 00:00:00.000000000,360
CUST-12091,Female,0.0,Yes,Yes,6.729250104098941,Yes,Yes,Fiber optic,No,No internet service,No,Two year,No,Electronic check,105.84,718.03,2023-01-07,4,Yes,2023-01-07 00:00:00.000000000,359
CUST-12092,Male,0.0,No,No,3.5378339640435423,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,63.16,217.82,2023-01-08,3,Yes,2023-01-08 00:00:00.000000000,358
CUST-12093,Female,0.0,Yes,No,45.38267814186475,Yes,No,No,No,Yes,No,One year,No,Electronic check,41.37,1856.63,2023-01-09,4,No,2023-01-09 00:00:00.000000000,357
CUST-12094,Male,0.0,Yes,Yes,23.00068405779017,Yes,Yes,DSL,No,No internet service,No internet service,Month-to-month,No,Electronic check,68.46,1565.74,2023-01-10,3,No,2023-01-10 00:00:00.000000000,356
CUST-12095,Female,0.0,No,No,4.954149350512001,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.64,310.32791531607177,2023-01-10,3,Yes,2023-01-10 00:00:00.000000000,356
CUST-12096,Female,1.0,No,No,4.681284507558824,No,yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.28,366.45095125170474,11/01/2023,4,No,2023-11-01 00:00:00.000000000,61
CUST-12097,Female,0.0,Yes,No,49.53236541119884,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,113.27,5605.0,2023/01/12 16:58,5,Yes,2023-01-12 16:58:00.000000000,353
CUST-12098,Female,0.0,Yes,Yes,32.58318046395071,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,74.446,2499.41,"Jan 13, 2023",4,No,2023-01-13 00:00:00.000000000,353
CUST-12099,Male,0.0,No,No,25.84905142472857,Yes,No,DSL,Yes,No,No,Two year,Yes,Mailed check,120.0,3096.02,2023-01-14,5,Yes,2023-01-14 00:00:00.000000000,352
CUST-12100,Female,0.0,Yes,Yes,27.52300352856718,Yes,No phone service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),78.36,11382.73,2023-01-15,2,No,2023-01-15 00:00:00.000000000,351
CUST-12101,Female,1.0,Yes,No,7.2906802607063215,Yes,Yes,DSL,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),41.68,298.25,2023-01-16,1,Yes,2023-01-16 00:00:00.000000000,350
CUST-12102,Male,1.0,Yes,Yes,72.0,Yes,No,No,No,No internet service,Yes,Two year,No,Electronic check,120.0,8635.3,2023-01-17,3,Yes,2023-01-17 00:00:00.000000000,349
CUST-12103,Female,0.0,No,Yes,38.29752406604299,No,No phone service,Fiber optic,No,No,Yes,One year,Yes,Electronic check,60.96,2344.31,17/01/2023,1,No,2023-01-17 00:00:00.000000000,349
CUST-12104,Female,1.0,Yes,No,8.621278248003009,Yes,No,Fiber optic,No,No,No,One year,Yes,Credit card (automatic),33.05,289.61,2023-01-18,4,No,2023-01-18 00:00:00.000000000,348
CUST-12105,Male,1.0,Yes,No,45.14437600456847,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),120.0,5429.29,2023-01-19,2,Yes,2023-01-19 00:00:00.000000000,347
CUST-12106,Female,1.0,Yes,No,34.14422434697284,Yes,yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),42.71,1464.75,"Jan 20, 2023",3,Yes,2023-01-20 00:00:00.000000000,346
CUST-12107,Male,0.0,Yes,No,8.460311374382005,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),41.53,339.82,2023-01-21,4,Yes,2023-01-21 00:00:00.000000000,345
CUST-12108,Male,0.0,No,Yes,13.34614817999059,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),48.16,668.41,2023/01/22 08:19,3,Yes,2023-01-22 08:19:00.000000000,343
CUST-12109,Male,0.0,Yes,No,4.937705333296877,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Bank transfer (automatic),69.64,343.57,2023-01-23,2,Yes,2023-01-23 00:00:00.000000000,343
CUST-12110,Male,0.0,No,No,2.825208906231974,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,92.63,238.71,2023-01-24,5,Yes,2023-01-24 00:00:00.000000000,342
CUST-12111,Male,0.0,No,Yes,30.789097305064942,Yes,No,DSL,No,No internet service,Yes,One year,Yes,Mailed check,18.0,554.203751491169,"Jan 24, 2023",4,No,2023-01-24 00:00:00.000000000,342
CUST-12112,Male,0.0,Yes,No,7.47139501765788,No,No,DSL,No,No,No,Two year,No,Bank transfer (automatic),416.23,696.06,2023/01/25 20:27,4,Yes,2023-01-25 20:27:00.000000000,340
CUST-12113,Male,0.0,Yes,Yes,41.16307901262039,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),48.06,1975.2,26/01/2023,4,No,2023-01-26 00:00:00.000000000,340
CUST-12114,Female,0.0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.31,3761.3,27/01/2023,3,No,2023-01-27 00:00:00.000000000,339
CUST-12115,Male,0.0,No,No,1.9131414412743672,Yes,Yes,Fiber optic,No internet service,No,Yes,One year,Yes,Mailed check,116.16,229.46,"Jan 28, 2023",3,Yes,2023-01-28 00:00:00.000000000,338
CUST-12116,Male,1.0,No,No,15.37491320819439,Yes,No,DSL,No,Yes,No,Two year,No,Mailed check,71.1,1084.39,2023-01-29,2,Yes,2023-01-29 00:00:00.000000000,337
CUST-12117,Female,0.0,Yes,Yes,38.87530210385805,Yes,No phone service,No,Yes,No,Yes,One year,No,Electronic check,78.13,3042.91,2023-01-30,4,No,2023-01-30 00:00:00.000000000,336
CUST-12118,Male,0.0,No,No,37.335946914398434,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),63.24,2356.17,2023-01-31,3,No,2023-01-31 00:00:00.000000000,335
CUST-12119,Male,0.0,No,Yes,34.25050837014264,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Electronic check,87.61,3008.31,2023-01-31,4,No,2023-01-31 00:00:00.000000000,335
CUST-12120,Female,0.0,No,No,10.3017085663117,Yes,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),113.24,1159.87,2023-02-01,2,Yes,2023-02-01 00:00:00.000000000,334
CUST-12121,Female,1.0,Yes,Yes,14.51682184477941,Yes,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.0,259.6,02/02/2023,4,No,2023-02-02 00:00:00.000000000,333
CUST-12122,Female,0.0,No,No,21.69096203775667,Yes,No,No,No,Yes,No internet service,Two year,No,Mailed check,97.24,2104.65,2023-02-03,1,No,2023-02-03 00:00:00.000000000,332
CUST-12123,Male,0.0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),111.11,8014.55,2023-02-04,4,Yes,2023-02-04 00:00:00.000000000,331
CUST-12124,Male,1.0,Yes,No,9.523763072041199,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),66.038,778.01,2023/02/05 08:50,4,Yes,2023-02-05 08:50:00.000000000,329
CUST-12125,Female,0.0,No,No,61.579686646103156,No,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.38,2732.906493354058,2023-02-06,4,No,2023-02-06 00:00:00.000000000,329
CUST-12126,Female,0.0,Yes,No,7.531924767240042,No,No,Fiber optic,No,Yes,No,One year,Yes,Mailed check,30.13,226.93689323694247,INVALID_DATE,4,No,2023-05-16 17:28:37.351362412,229
CUST-12127,Male,0.0,Yes,No,72.0,Yes,No,DSL,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),120.0,8635.7,"Feb 07, 2023",3,No,2023-02-07 00:00:00.000000000,328
CUST-12128,Male,0.0,Yes,Yes,26.627087878217274,Yes,yes,DSL,No,Yes,No,One year,Yes,Mailed check,37.55,1009.05,2023-02-08,3,No,2023-02-08 00:00:00.000000000,327
CUST-12129,Male,0.0,Yes,No,14.94504277819983,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.23,1635.95,2023-02-09,1,Yes,2023-02-09 00:00:00.000000000,326
CUST-12130,Male,0.0,Yes,Yes,22.808158877703676,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.42,1732.33,2023-02-10,2,Yes,2023-02-10 00:00:00.000000000,325
CUST-12131,Male,0.0,No,No,7.636418997500233,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,120.0,908.94,2023-02-11,4,Yes,2023-02-11 00:00:00.000000000,324
CUST-12132,Female,1.0,No,Yes,7.690674383805742,Yes,No,DSL,No,Yes,No,Two year,Yes,Mailed check,55.15,420.28,2023-02-12,3,Yes,2023-02-12 00:00:00.000000000,323
CUST-12133,Female,0.0,Yes,No,2.892856380935304,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,18.0,49.53,2023-02-13,3,Yes,2023-02-13 00:00:00.000000000,322
CUST-12134,Female,0.0,No,Yes,2.906282385784477,Yes,no,No,No internet service,No,Yes,One year,No,Electronic check,65.75800000000001,169.87,"Feb 14, 2023",4,Yes,2023-02-14 00:00:00.000000000,321
CUST-12135,Male,0.0,No,Yes,10.25297711390943,Yes,No,DSL,No,No internet service,Yes,Month-to-month,Yes,Mailed check,20.11,216.03,2023-02-15,4,No,2023-02-15 00:00:00.000000000,320
